66422,John 66422,Dong66422,No,None,Auckland,NULL,66422,Retail
66423,Stephan 66423,Walker66423,No,None,Rest of North Island,NULL,66423,Retail
66424,Tracy66424,Thomas66424,Yes,No,South Island,2015-06-20 08:00:00.000,66424,Pharmaceutical Products
66425,John 66425,Dong66425,Yes,Yes,South Island,2015-11-15 08:00:00.000,66425,Shipping Containers
66426,Nelson Century 66426,Clark66426,Yes,Yes,Auckland,2016-09-06 08:00:00.000,66426,Shipping Containers
66427,Tom 66427,Thomson66427,Yes,No,Rest of North Island,2015-12-24 08:00:00.000,66427,Real Estate
66428,Steven 66428,Williams66428,No,None,South Island,NULL,66428,Computers
66429,Stephan 66429,Walker66429,No,None,South Island,NULL,66429,Real Estate
66430,Kelvin 66430,Burn66430,Yes,No,Rest of North Island,2015-10-26 08:00:00.000,66430,Retail
66431,Bella 66431,Smith66431,Yes,No,Auckland,2015-12-10 08:00:00.000,66431,Pharmaceutical Products
66432,Tracy66432,Thomas66432,No,None,Rest of North Island,NULL,66432,Real Estate
66433,Kelvin 66433,Burn66433,Yes,No,Auckland,2015-02-23 08:00:00.000,66433,Banking
66434,John 66434,Dong66434,Yes,No,Auckland,2016-04-01 08:00:00.000,66434,Shipping Containers
66435,Helen Park 66435,Davis66435,No,None,South Island,NULL,66435,Tax Agent
66436,John 66436,Dong66436,Yes,No,South Island,2016-08-17 08:00:00.000,66436,Healthcare
66437,Stephan 66437,Walker66437,Yes,No,South Island,2015-09-05 08:00:00.000,66437,Banking
66438,Nelson Century 66438,Clark66438,No,None,Rest of North Island,NULL,66438,Healthcare
66439,Helen Park 66439,Davis66439,Yes,No,Rest of North Island,2016-05-10 08:00:00.000,66439,Real Estate
66440,Helen Park 66440,Davis66440,No,None,South Island,NULL,66440,Tax Agent
66441,Steven 66441,Williams66441,Yes,No,Rest of North Island,2016-12-15 08:00:00.000,66441,Real Estate
66442,Jackie Sales 66442,Taylor66442,Yes,No,South Island,2016-08-26 08:00:00.000,66442,Real Estate
66443,Helen Park 66443,Davis66443,No,None,Rest of North Island,NULL,66443,Insurance
66444,Helen Park 66444,Davis66444,Yes,Yes,Rest of North Island,2016-10-31 08:00:00.000,66444,Pharmaceutical Products
66445,Kelvin 66445,Burn66445,No,None,South Island,NULL,66445,Healthcare
66446,Stephan 66446,Walker66446,No,None,South Island,NULL,66446,Banking
66447,Jackie Sales 66447,Taylor66447,Yes,Yes,Auckland,2016-03-24 08:00:00.000,66447,Insurance
66448,Steven 66448,Williams66448,No,None,Rest of North Island,NULL,66448,Healthcare
66449,Bella 66449,Smith66449,No,None,Auckland,NULL,66449,Banking
66450,Stephan 66450,Walker66450,No,None,Auckland,NULL,66450,Entertainment
66451,John 66451,Dong66451,Yes,Yes,South Island,2015-03-29 08:00:00.000,66451,Healthcare
66452,Nelson Century 66452,Clark66452,No,None,South Island,NULL,66452,Real Estate
66453,Jackie Sales 66453,Taylor66453,Yes,No,Rest of North Island,2015-02-24 08:00:00.000,66453,Shipping Containers
66454,Bella 66454,Smith66454,Yes,Yes,Auckland,2016-07-25 08:00:00.000,66454,Shipping Containers
66455,Tracy66455,Thomas66455,No,None,Rest of North Island,NULL,66455,Retail
66456,Stephan 66456,Walker66456,No,None,Rest of North Island,NULL,66456,Real Estate
66457,Kelvin 66457,Burn66457,No,None,Rest of North Island,NULL,66457,Insurance
66458,Helen Park 66458,Davis66458,No,None,South Island,NULL,66458,Healthcare
66459,Helen Park 66459,Davis66459,No,None,Rest of North Island,NULL,66459,Real Estate
66460,Jackie Sales 66460,Taylor66460,No,None,Auckland,NULL,66460,Tax Agent
66461,Tom 66461,Thomson66461,Yes,No,Rest of North Island,2015-10-28 08:00:00.000,66461,Real Estate
66462,Tracy66462,Thomas66462,Yes,Yes,South Island,2016-10-09 08:00:00.000,66462,Entertainment
66463,Stephan 66463,Walker66463,Yes,Yes,Auckland,2015-07-29 08:00:00.000,66463,Real Estate
66464,Tracy66464,Thomas66464,No,None,South Island,NULL,66464,Computers
66465,Bella 66465,Smith66465,No,None,South Island,NULL,66465,Pharmaceutical Products
66466,Stephan 66466,Walker66466,Yes,No,Rest of North Island,2016-07-08 08:00:00.000,66466,Computers
66467,Bella 66467,Smith66467,Yes,Yes,Rest of North Island,2015-03-28 08:00:00.000,66467,Shipping Containers
66468,John 66468,Dong66468,No,None,South Island,NULL,66468,Shipping Containers
66469,Kelvin 66469,Burn66469,Yes,No,South Island,2015-09-10 08:00:00.000,66469,Shipping Containers
66470,John 66470,Dong66470,No,None,South Island,NULL,66470,Real Estate
66471,Nelson Century 66471,Clark66471,Yes,No,South Island,2015-10-11 08:00:00.000,66471,Healthcare
66472,Steven 66472,Williams66472,No,None,Auckland,NULL,66472,Real Estate
66473,Kelvin 66473,Burn66473,Yes,No,Auckland,2015-08-07 08:00:00.000,66473,Insurance
66474,Tom 66474,Thomson66474,Yes,No,Auckland,2016-02-26 08:00:00.000,66474,Computers
66475,Kelvin 66475,Burn66475,No,None,Rest of North Island,NULL,66475,Pharmaceutical Products
66476,Tom 66476,Thomson66476,Yes,Yes,Rest of North Island,2015-07-27 08:00:00.000,66476,Tax Agent
66477,Bella 66477,Smith66477,Yes,No,South Island,2015-11-10 08:00:00.000,66477,Pharmaceutical Products
66478,Tracy66478,Thomas66478,Yes,Yes,Auckland,2016-05-12 08:00:00.000,66478,Retail
66479,Helen Park 66479,Davis66479,No,None,Auckland,NULL,66479,Shipping Containers
66480,Tom 66480,Thomson66480,No,None,Rest of North Island,NULL,66480,Pharmaceutical Products
66481,Helen Park 66481,Davis66481,Yes,Yes,Rest of North Island,2015-09-01 08:00:00.000,66481,Healthcare
66482,Tracy66482,Thomas66482,No,None,Rest of North Island,NULL,66482,Retail
66483,Tracy66483,Thomas66483,No,None,Rest of North Island,NULL,66483,Tax Agent
66484,Steven 66484,Williams66484,No,None,Rest of North Island,NULL,66484,Tax Agent
66485,Nelson Century 66485,Clark66485,No,None,Rest of North Island,NULL,66485,Retail
66486,Stephan 66486,Walker66486,No,None,Auckland,NULL,66486,Healthcare
66487,Stephan 66487,Walker66487,Yes,No,South Island,2016-01-11 08:00:00.000,66487,Insurance
66488,Tracy66488,Thomas66488,No,None,Rest of North Island,NULL,66488,Shipping Containers
66489,Helen Park 66489,Davis66489,Yes,Yes,Rest of North Island,2016-06-22 08:00:00.000,66489,Computers
66490,Tracy66490,Thomas66490,Yes,Yes,Rest of North Island,2016-09-04 08:00:00.000,66490,Tax Agent
66491,Steven 66491,Williams66491,Yes,No,Auckland,2016-08-14 08:00:00.000,66491,Tax Agent
66492,Tracy66492,Thomas66492,No,None,South Island,NULL,66492,Pharmaceutical Products
66493,Tom 66493,Thomson66493,No,None,South Island,NULL,66493,Tax Agent
66494,Tom 66494,Thomson66494,No,None,Auckland,NULL,66494,Computers
66495,Bella 66495,Smith66495,Yes,Yes,South Island,2015-10-24 08:00:00.000,66495,Entertainment
66496,John 66496,Dong66496,Yes,No,South Island,2016-07-05 08:00:00.000,66496,Insurance
66497,Bella 66497,Smith66497,Yes,Yes,Auckland,2016-06-25 08:00:00.000,66497,Healthcare
66498,Tracy66498,Thomas66498,No,None,Auckland,NULL,66498,Insurance
66499,Helen Park 66499,Davis66499,Yes,Yes,Rest of North Island,2015-11-15 08:00:00.000,66499,Shipping Containers
66500,Nelson Century 66500,Clark66500,No,None,Auckland,NULL,66500,Real Estate
66501,Helen Park 66501,Davis66501,No,None,South Island,NULL,66501,Shipping Containers
66502,John 66502,Dong66502,Yes,No,Rest of North Island,2016-07-10 08:00:00.000,66502,Insurance
66503,Bella 66503,Smith66503,Yes,Yes,Auckland,2016-01-02 08:00:00.000,66503,Tax Agent
66504,Steven 66504,Williams66504,Yes,No,South Island,2015-10-11 08:00:00.000,66504,Real Estate
66505,Stephan 66505,Walker66505,No,None,Rest of North Island,NULL,66505,Tax Agent
66506,John 66506,Dong66506,No,None,Auckland,NULL,66506,Pharmaceutical Products
66507,Bella 66507,Smith66507,No,None,South Island,NULL,66507,Healthcare
66508,Bella 66508,Smith66508,No,None,South Island,NULL,66508,Banking
66509,Jackie Sales 66509,Taylor66509,Yes,Yes,Rest of North Island,2016-04-18 08:00:00.000,66509,Entertainment
66510,Stephan 66510,Walker66510,Yes,Yes,Rest of North Island,2015-09-01 08:00:00.000,66510,Insurance
66511,Bella 66511,Smith66511,No,None,Auckland,NULL,66511,Banking
66512,Stephan 66512,Walker66512,No,None,Auckland,NULL,66512,Computers
66513,Tracy66513,Thomas66513,Yes,No,South Island,2015-02-08 08:00:00.000,66513,Computers
66514,Tom 66514,Thomson66514,No,None,Auckland,NULL,66514,Pharmaceutical Products
66515,Stephan 66515,Walker66515,Yes,No,Auckland,2016-10-25 08:00:00.000,66515,Healthcare
66516,John 66516,Dong66516,Yes,Yes,Rest of North Island,2015-11-21 08:00:00.000,66516,Insurance
66517,Bella 66517,Smith66517,Yes,Yes,South Island,2016-11-30 08:00:00.000,66517,Insurance
66518,Tom 66518,Thomson66518,Yes,Yes,Rest of North Island,2015-12-23 08:00:00.000,66518,Entertainment
66519,Tracy66519,Thomas66519,No,None,South Island,NULL,66519,Banking
66520,Jackie Sales 66520,Taylor66520,Yes,Yes,Auckland,2015-06-19 08:00:00.000,66520,Real Estate
66521,Helen Park 66521,Davis66521,Yes,No,Auckland,2016-04-09 08:00:00.000,66521,Shipping Containers
66522,Tracy66522,Thomas66522,Yes,Yes,Rest of North Island,2015-04-24 08:00:00.000,66522,Pharmaceutical Products
66523,Helen Park 66523,Davis66523,Yes,No,Auckland,2016-09-16 08:00:00.000,66523,Entertainment
66524,Tracy66524,Thomas66524,No,None,South Island,NULL,66524,Tax Agent
66525,Jackie Sales 66525,Taylor66525,No,None,South Island,NULL,66525,Computers
66526,John 66526,Dong66526,Yes,No,South Island,2016-11-06 08:00:00.000,66526,Healthcare
66527,Nelson Century 66527,Clark66527,No,None,South Island,NULL,66527,Banking
66528,John 66528,Dong66528,Yes,No,Rest of North Island,2015-01-24 08:00:00.000,66528,Insurance
66529,John 66529,Dong66529,No,None,South Island,NULL,66529,Banking
66530,Helen Park 66530,Davis66530,Yes,Yes,South Island,2015-05-21 08:00:00.000,66530,Healthcare
66531,Tracy66531,Thomas66531,Yes,No,Rest of North Island,2015-06-17 08:00:00.000,66531,Computers
66532,Nelson Century 66532,Clark66532,Yes,Yes,Auckland,2016-11-16 08:00:00.000,66532,Real Estate
66533,Helen Park 66533,Davis66533,No,None,South Island,NULL,66533,Entertainment
66534,Steven 66534,Williams66534,Yes,Yes,Auckland,2016-08-13 08:00:00.000,66534,Shipping Containers
66535,Steven 66535,Williams66535,Yes,No,South Island,2015-04-29 08:00:00.000,66535,Entertainment
66536,Nelson Century 66536,Clark66536,No,None,Auckland,NULL,66536,Tax Agent
66537,Jackie Sales 66537,Taylor66537,No,None,South Island,NULL,66537,Insurance
66538,Helen Park 66538,Davis66538,No,None,Rest of North Island,NULL,66538,Computers
66539,Nelson Century 66539,Clark66539,No,None,Auckland,NULL,66539,Retail
66540,Stephan 66540,Walker66540,No,None,Rest of North Island,NULL,66540,Computers
66541,Bella 66541,Smith66541,No,None,South Island,NULL,66541,Insurance
66542,Tom 66542,Thomson66542,Yes,Yes,Rest of North Island,2015-10-19 08:00:00.000,66542,Retail
66543,Kelvin 66543,Burn66543,No,None,Rest of North Island,NULL,66543,Insurance
66544,John 66544,Dong66544,Yes,Yes,South Island,2015-03-23 08:00:00.000,66544,Banking
66545,Jackie Sales 66545,Taylor66545,No,None,Auckland,NULL,66545,Insurance
66546,Kelvin 66546,Burn66546,Yes,Yes,South Island,2016-07-22 08:00:00.000,66546,Insurance
66547,Tom 66547,Thomson66547,No,None,South Island,NULL,66547,Pharmaceutical Products
66548,Tracy66548,Thomas66548,Yes,Yes,Auckland,2015-01-17 08:00:00.000,66548,Tax Agent
66549,Nelson Century 66549,Clark66549,Yes,No,Auckland,2015-06-29 08:00:00.000,66549,Retail
66550,Bella 66550,Smith66550,No,None,South Island,NULL,66550,Healthcare
66551,Helen Park 66551,Davis66551,No,None,Auckland,NULL,66551,Computers
66552,Bella 66552,Smith66552,Yes,Yes,Auckland,2015-04-04 08:00:00.000,66552,Real Estate
66553,Kelvin 66553,Burn66553,No,None,Auckland,NULL,66553,Shipping Containers
66554,Bella 66554,Smith66554,Yes,Yes,Rest of North Island,2015-03-04 08:00:00.000,66554,Computers
66555,Helen Park 66555,Davis66555,Yes,Yes,Auckland,2016-09-11 08:00:00.000,66555,Pharmaceutical Products
66556,Bella 66556,Smith66556,Yes,Yes,Auckland,2016-10-01 08:00:00.000,66556,Retail
66557,Tracy66557,Thomas66557,No,None,South Island,NULL,66557,Banking
66558,Tracy66558,Thomas66558,Yes,No,Rest of North Island,2016-07-27 08:00:00.000,66558,Banking
66559,Jackie Sales 66559,Taylor66559,Yes,No,Auckland,2016-07-25 08:00:00.000,66559,Pharmaceutical Products
66560,Steven 66560,Williams66560,No,None,Rest of North Island,NULL,66560,Shipping Containers
66561,Tom 66561,Thomson66561,Yes,Yes,South Island,2015-07-06 08:00:00.000,66561,Real Estate
66562,Kelvin 66562,Burn66562,Yes,No,Rest of North Island,2016-12-20 08:00:00.000,66562,Shipping Containers
66563,John 66563,Dong66563,No,None,Auckland,NULL,66563,Real Estate
66564,Steven 66564,Williams66564,Yes,No,Auckland,2015-10-28 08:00:00.000,66564,Real Estate
66565,Steven 66565,Williams66565,No,None,Auckland,NULL,66565,Shipping Containers
66566,Nelson Century 66566,Clark66566,No,None,Auckland,NULL,66566,Real Estate
66567,Bella 66567,Smith66567,No,None,Auckland,NULL,66567,Entertainment
66568,Stephan 66568,Walker66568,No,None,Rest of North Island,NULL,66568,Entertainment
66569,Bella 66569,Smith66569,Yes,Yes,Rest of North Island,2016-11-02 08:00:00.000,66569,Insurance
66570,Steven 66570,Williams66570,Yes,No,South Island,2015-12-10 08:00:00.000,66570,Pharmaceutical Products
66571,Tracy66571,Thomas66571,Yes,Yes,Auckland,2015-10-20 08:00:00.000,66571,Shipping Containers
66572,John 66572,Dong66572,Yes,Yes,Rest of North Island,2015-01-22 08:00:00.000,66572,Entertainment
66573,Bella 66573,Smith66573,Yes,Yes,Rest of North Island,2015-03-22 08:00:00.000,66573,Pharmaceutical Products
66574,Kelvin 66574,Burn66574,No,None,Rest of North Island,NULL,66574,Insurance
66575,John 66575,Dong66575,Yes,Yes,Auckland,2016-08-10 08:00:00.000,66575,Shipping Containers
66576,Steven 66576,Williams66576,Yes,Yes,South Island,2016-06-02 08:00:00.000,66576,Insurance
66577,Steven 66577,Williams66577,No,None,South Island,NULL,66577,Healthcare
66578,Helen Park 66578,Davis66578,Yes,Yes,Rest of North Island,2016-08-10 08:00:00.000,66578,Real Estate
66579,Jackie Sales 66579,Taylor66579,Yes,No,Auckland,2015-06-13 08:00:00.000,66579,Real Estate
66580,Stephan 66580,Walker66580,Yes,No,South Island,2015-12-27 08:00:00.000,66580,Real Estate
66581,Steven 66581,Williams66581,No,None,South Island,NULL,66581,Pharmaceutical Products
66582,Kelvin 66582,Burn66582,No,None,Auckland,NULL,66582,Insurance
66583,Tom 66583,Thomson66583,Yes,No,Auckland,2016-09-02 08:00:00.000,66583,Computers
66584,Jackie Sales 66584,Taylor66584,Yes,Yes,Auckland,2015-04-14 08:00:00.000,66584,Pharmaceutical Products
66585,Tom 66585,Thomson66585,Yes,Yes,South Island,2015-04-06 08:00:00.000,66585,Healthcare
66586,John 66586,Dong66586,Yes,Yes,Auckland,2016-05-28 08:00:00.000,66586,Shipping Containers
66587,Tom 66587,Thomson66587,Yes,Yes,Auckland,2016-06-03 08:00:00.000,66587,Entertainment
66588,Nelson Century 66588,Clark66588,Yes,Yes,Auckland,2015-03-22 08:00:00.000,66588,Shipping Containers
66589,Stephan 66589,Walker66589,Yes,Yes,South Island,2015-11-07 08:00:00.000,66589,Retail
66590,Tom 66590,Thomson66590,No,None,Auckland,NULL,66590,Real Estate
66591,Stephan 66591,Walker66591,No,None,Auckland,NULL,66591,Banking
66592,Kelvin 66592,Burn66592,Yes,Yes,Rest of North Island,2016-10-01 08:00:00.000,66592,Banking
66593,Jackie Sales 66593,Taylor66593,No,None,Rest of North Island,NULL,66593,Real Estate
66594,Stephan 66594,Walker66594,No,None,South Island,NULL,66594,Retail
66595,Bella 66595,Smith66595,No,None,South Island,NULL,66595,Tax Agent
66596,Stephan 66596,Walker66596,No,None,Rest of North Island,NULL,66596,Computers
66597,Jackie Sales 66597,Taylor66597,No,None,Auckland,NULL,66597,Tax Agent
66598,Bella 66598,Smith66598,No,None,South Island,NULL,66598,Computers
66599,Nelson Century 66599,Clark66599,Yes,No,Rest of North Island,2015-07-06 08:00:00.000,66599,Insurance
66600,Stephan 66600,Walker66600,No,None,South Island,NULL,66600,Healthcare
66601,Nelson Century 66601,Clark66601,Yes,Yes,Auckland,2016-03-27 08:00:00.000,66601,Real Estate
66602,Stephan 66602,Walker66602,No,None,Auckland,NULL,66602,Banking
66603,Bella 66603,Smith66603,Yes,Yes,Rest of North Island,2015-05-16 08:00:00.000,66603,Computers
66604,Stephan 66604,Walker66604,Yes,Yes,South Island,2016-12-30 08:00:00.000,66604,Entertainment
66605,Tom 66605,Thomson66605,Yes,No,Rest of North Island,2016-11-15 08:00:00.000,66605,Shipping Containers
66606,Helen Park 66606,Davis66606,Yes,No,Rest of North Island,2015-05-08 08:00:00.000,66606,Insurance
66607,Bella 66607,Smith66607,Yes,No,South Island,2016-05-07 08:00:00.000,66607,Shipping Containers
66608,Helen Park 66608,Davis66608,Yes,Yes,Rest of North Island,2016-11-29 08:00:00.000,66608,Pharmaceutical Products
66609,Jackie Sales 66609,Taylor66609,Yes,Yes,Rest of North Island,2015-09-01 08:00:00.000,66609,Insurance
66610,John 66610,Dong66610,Yes,Yes,Auckland,2015-10-17 08:00:00.000,66610,Shipping Containers
66611,Helen Park 66611,Davis66611,No,None,South Island,NULL,66611,Pharmaceutical Products
66612,Helen Park 66612,Davis66612,Yes,No,Auckland,2016-07-16 08:00:00.000,66612,Entertainment
66613,Tracy66613,Thomas66613,Yes,No,Rest of North Island,2016-08-26 08:00:00.000,66613,Insurance
66614,Stephan 66614,Walker66614,No,None,Auckland,NULL,66614,Tax Agent
66615,Tom 66615,Thomson66615,Yes,Yes,South Island,2015-06-03 08:00:00.000,66615,Real Estate
66616,Helen Park 66616,Davis66616,No,None,Auckland,NULL,66616,Entertainment
66617,Stephan 66617,Walker66617,No,None,Rest of North Island,NULL,66617,Tax Agent
66618,Steven 66618,Williams66618,No,None,South Island,NULL,66618,Entertainment
66619,Jackie Sales 66619,Taylor66619,No,None,Auckland,NULL,66619,Insurance
66620,John 66620,Dong66620,No,None,Rest of North Island,NULL,66620,Retail
66621,Kelvin 66621,Burn66621,Yes,No,Auckland,2016-10-31 08:00:00.000,66621,Computers
66622,John 66622,Dong66622,Yes,Yes,Auckland,2015-03-08 08:00:00.000,66622,Entertainment
66623,Stephan 66623,Walker66623,No,None,Rest of North Island,NULL,66623,Entertainment
66624,John 66624,Dong66624,No,None,South Island,NULL,66624,Pharmaceutical Products
66625,Nelson Century 66625,Clark66625,Yes,Yes,Auckland,2015-03-29 08:00:00.000,66625,Entertainment
66626,Nelson Century 66626,Clark66626,Yes,Yes,Rest of North Island,2016-07-29 08:00:00.000,66626,Healthcare
66627,Helen Park 66627,Davis66627,No,None,Auckland,NULL,66627,Pharmaceutical Products
66628,Jackie Sales 66628,Taylor66628,Yes,No,South Island,2016-09-15 08:00:00.000,66628,Retail
66629,Jackie Sales 66629,Taylor66629,Yes,Yes,Rest of North Island,2015-11-03 08:00:00.000,66629,Insurance
66630,Helen Park 66630,Davis66630,No,None,Rest of North Island,NULL,66630,Pharmaceutical Products
66631,Steven 66631,Williams66631,No,None,South Island,NULL,66631,Pharmaceutical Products
66632,Nelson Century 66632,Clark66632,Yes,Yes,South Island,2015-04-01 08:00:00.000,66632,Shipping Containers
66633,Tracy66633,Thomas66633,Yes,No,Rest of North Island,2016-12-18 08:00:00.000,66633,Healthcare
66634,Stephan 66634,Walker66634,Yes,No,Rest of North Island,2016-06-04 08:00:00.000,66634,Tax Agent
